cus,cus_code,mon,cus_simple,mon_axis,influence_i,contribution_h_i,contribution_t_i,sum_time_i,sum_time_change_h_i,sum_time_change_t_i,influence_e,contribution_h_e,contribution_t_e,sum_time_e,sum_time_change_e,sum_time_change_t_e,time_i,time_e,time_paperless_i,time_paperless_e,time_paper_i,time_paper_e,time_pre_declare_i,time_pre_declare_e,time_normal_declare_i,time_normal_declare_e,time_man_examine_i,time_man_examine_e,time_com_examine_i,time_com_examine_e,time_check_i,time_check_e,time_nocheck_i,time_nocheck_e,time_tax_i,time_tax_e,time_notax_i,time_notax_e,passtime_man_examine_i,passtime_man_examine_e,passtime_check_i,passtime_check_e,passtime_bill_i,passtime_bill_e,passtime_tax_i,passtime_tax_e,passtime_etax_i,passtime_etax_e,passtime_no_etax_i,passtime_no_etax_e,time_without_pct1_i,time_without_pct5_i,time_without_pct10_i,time_pct1_i,time_pct5_i,time_pct10_i,time_without_pct1_e,time_without_pct5_e,time_without_pct10_e,time_pct1_e,time_pct5_e,time_pct10_e,num_all_i,num_all_e,rate24_i,rate24_e
京津冀一体,JJJ,201409,京津冀一体,1409,10.50521787,-11.03405119,0,4993678.51,448663.65,0,5.653714489,-4.950962536,0,632006.86,68802.15,0,31.69,2.93,19.54,2.55,86.23,11.98,40.9,2.46,31.51,2.93,57.26,6.89,25.68,2.86,125,39.57,27.94,1.96,38.03,11.28,17.91,2.9,4.44,3.11,50.28,19.46,23.69,2.46,31.69,7.13,32.47,7.21,24.9,6.54,25.44,19.45,14.58,650.49,264.29,185.63,1.98,1,0.53,96.81,39.62,24.53,157579,215702,71.53,97.26
京津冀一体,JJJ,201410,京津冀一体,1410,10.77452553,8.74916362,0,4440674.7,-553003.81,0,5.011155502,-0.013336945,0,632198.54,191.68,0,32.27,3.34,23.3,3.03,108.3,13.91,27.36,3.7,32.36,3.34,57.42,5.55,25.3,3.29,135.28,45.87,27.93,2.33,37.04,11.89,22.54,3.32,6.21,21.88,58.83,24.44,20.74,2.65,28.15,5.27,28.95,5.4,20.55,4.26,25.51,18.18,13.54,702.05,300.15,200.91,2.13,1.06,0.6,123.62,46.74,28.07,137610,189281,71.58,97.06
京津冀一体,JJJ,201411,京津冀一体,1411,11.08294114,5.5971173,0,4310983.74,-129690.96,0,5.11266668,2.084869076,0,623380.31,-8818.23,0,32.41,3.23,24.67,2.68,96.95,23.33,58.58,6.44,31.94,3.23,59.02,8.85,25.18,3.16,144.12,50.57,27.1,2.04,37.59,25.94,21.39,3.18,5.97,3.31,69.56,36.09,21.37,2.5,26.79,6.8,27.42,6.88,20.28,6.19,25.83,19.39,14.75,683.73,279.72,191.34,1.94,0.97,0.53,130.99,46.16,27.56,133014,192997,68.64,97.32
京津冀一体,JJJ,201412,京津冀一体,1412,11.93690443,-16.87521299,0,5446077.15,1135093.41,0,5.161615375,4.203441315,0,597198.04,-26182.27,0,35.45,2.84,27.2,2.25,112.81,22.98,51.47,12.54,35.17,2.84,59.06,7.75,28.57,2.75,139.9,45.45,30.38,1.79,38.86,14.92,27.37,2.8,5.53,3.77,63.3,29.14,22.74,3.28,28.58,7.53,28.99,7.38,24.44,8.39,27.7,21.4,16.64,802.62,302.39,204.69,1.67,0.72,0.32,118.99,43.19,25.54,153627,210281,66.71,97.37
京津冀一体,JJJ,201501,京津冀一体,1501,10.62877527,19.75421345,24.53237021,4154118.2,-1291958.95,-1124536.2,4.218706266,21.77599521,24.47516477,461890.15,-135307.89,-372650.41,32.68,2.35,25.28,2.07,102.45,12.86,34.89,16.67,32.64,2.35,58.09,7.86,25.32,2.2,137.02,35.14,27.33,1.63,34.94,9.49,27.81,2.33,5.14,3.94,57.44,19.57,19.81,3,25.24,4.14,26.18,3.78,17.25,8.16,24.93,18.45,13.62,800.26,303.15,204.28,1.52,0.63,0.28,84.54,35.08,20.98,127115,196549,72.4,97.6
京津冀一体,JJJ,201502,京津冀一体,1502,12.23020043,7.23356148,4.601276579,3248017.47,-906100.73,-330359.09,4.197141131,-0.532278503,-3.620560889,462233.07,342.92,115794.11,31.39,2.67,22.63,2.41,116.75,12.21,26.4,8.67,31.49,2.66,57.28,8.43,24.51,2.44,128.69,39.58,27.06,1.77,32,11.84,30.18,2.64,4.07,3.85,53.62,20.49,16.83,3.23,23.84,5.39,24.75,4.86,16.03,10.43,22.88,15.93,11.67,874.32,325.11,208.85,1.82,0.82,0.33,86.24,37.76,23.64,103473,173121,75.18,97.21
京津冀一体,JJJ,201503,京津冀一体,1503,10.9731427,-7.738432254,8.064080097,4046669.46,798651.99,-576727.54,4.491514837,3.353939248,11.02299285,366649.91,-95583.16,-196626.04,28.78,2.23,22.7,1.98,85.39,11.41,31.59,7.58,28.71,2.23,51.53,7.62,23.32,2.06,123.4,32.69,25.49,1.44,31.71,11.41,22.4,2.2,3.59,3.91,50.28,16.99,17.67,2.43,23.8,4.89,24.68,4.56,16.87,8.68,22.56,17.22,13.16,643.75,248.36,169.33,1.35,0.49,0.26,90.1,35.45,20.02,140607,164417,72.8,97.75
京津冀一体,JJJ,201504,京津冀一体,1504,11.48686603,-19.43516101,9.029887682,4509913.84,463244.38,-664170.16,4.417415987,-4.108050507,2.522720114,446971.84,80321.93,-125833.69,32.54,2.24,24.02,1.96,109.51,13.46,37.2,11.69,32.44,2.23,52.99,5.15,28.38,2.03,154.41,33.96,27.56,1.42,33.1,10.77,31.29,2.21,4.17,3.36,71.61,18.36,17.93,2.59,24.42,4.41,24.64,4.15,22.69,8.09,23.83,17.81,13.29,895.79,312.51,205.82,1.39,0.48,0.2,85.93,35.56,20.54,138596,199541,72.14,97.47
京津冀一体,JJJ,201505,京津冀一体,1505,10.91089648,18.63497201,8.943066848,3964346.4,-545567.44,-680433.2,3.771401531,17.64544508,5.811132637,393116.2,-53855.64,-203892.11,31.6,2.05,23.41,1.7,109.35,16.09,37.12,16.58,31.48,2.05,45.97,4.77,27.87,1.91,168.9,36.11,26.7,1.37,33.08,10.31,28.24,2.04,3.74,2.99,76.19,20.04,19.36,2.62,27.89,4.61,28.69,4.12,21.43,10.07,23.72,17.81,13.45,811.89,293.62,195,1.12,0.3,0.15,94.74,35.34,19.18,125454,191764,71.4,97.92
京津冀一体,JJJ,201506,京津冀一体,1506,10.55121203,-4.069427746,21.28889038,4046395.08,82048.68,-869849.97,3.725626054,4.333172962,7.880178948,359085,-34031.2,-218112.6,29.82,1.85,24.5,1.61,85.97,11.65,42.7,11.3,29.57,1.84,48.35,4.89,24.74,1.67,110.83,33.22,26.51,1.19,34.46,9.64,19.37,1.83,3.59,3.39,41.44,17.46,18.99,2.34,26.03,4.53,25.79,4.45,28.75,5.79,24.43,18.82,14.3,564.24,238.85,169.55,1.07,0.3,0.16,78.73,31.22,17.07,135694,194100,70.5,98.1
京津冀一体,JJJ,201507,京津冀一体,1507,10.66861911,6.278870573,16.66135782,3981992.67,-64402.41,-1409052.51,3.508086785,-0.829986278,6.946133363,365583,6498,-226851.18,27.27,1.86,21.99,1.68,80.04,9.63,33.34,8.48,27.14,1.85,44.68,5.32,22.69,1.7,112.64,29.47,23.59,1.24,30.67,10.95,19.7,1.83,4,3.85,47.73,15.59,15.97,2.61,25.25,6.17,25.34,6.02,24.32,9.15,21.64,15.99,12.07,584.66,241.55,163.98,1.17,0.37,0.18,69.69,29.99,16.94,146021,196550,74.23,98.1
京津冀一体,JJJ,201508,京津冀一体,1508,10.76098463,10.13485018,9.622143875,3423970,-558022.67,-1121044.86,2.79798847,15.15344354,10.50158,274824.62,-90758.38,-288380.09,27.5,1.66,22.07,1.47,87.65,10.05,29.71,3.8,27.45,1.66,47.21,5.52,22.34,1.45,132.18,28.39,24.28,1.22,30.53,10.74,21,1.64,4.34,5.01,56.72,11.46,17.71,2.47,23.44,3.87,23.49,3.8,22.86,6,20.94,15.31,11.34,676.85,259,172.93,1.03,0.32,0.17,63.39,27.12,15.04,124508,165557,75.96,98.47
京津冀一体,JJJ,201509,京津冀一体,1509,12.18982323,-67.65162827,6.814418414,3978525.95,554555.95,-1015152.56,4.26014888,-77.69526545,17.68005972,426772.8,151948.18,-205234.06,29.65,2.16,24.76,1.94,87.53,13.36,38.22,19,29.5,2.15,49.64,5.83,24.19,1.9,152.11,43.3,24.48,1.47,32.85,13.16,22.36,2.14,5.02,4.79,47.07,15.11,15.86,3,23.39,11.3,23.39,11.53,23.45,3.54,23.32,17.21,12.55,657.12,266.09,183.56,1.24,0.43,0.18,92.98,35.11,19.96,134183,197580,74.93,98.21
京津冀一体,JJJ,201510,京津冀一体,1510,13.56312578,-43.98080572,1.278134356,4321100.16,342574.21,-119574.54,5.014951942,-1087.629347,4.996565735,502040.34,75267.54,-130158.2,35.88,2.77,27.64,2.58,130.66,12.31,35.92,20.44,35.87,2.76,51.91,6.73,31.28,2.43,174.97,53.89,30.33,1.97,36.43,12.19,34.63,2.76,5.12,5.64,78.06,13.09,21.29,3.58,26.67,5.26,26.79,4.98,25.21,13.81,26.26,18.8,14.13,987.87,360.36,231.6,1.5,0.54,0.23,128.58,45.23,25.65,120432,181242,70.45,97.68
京津冀一体,JJJ,201511,京津冀一体,1511,10.50411361,7.323430461,24.83016998,3920751.12,-400349.04,-390232.62,4.583396148,11.35370057,6.871720963,429590.4,-72449.94,-193789.91,30.36,2.4,24.53,2.1,95.4,14.57,32.97,8.3,30.31,2.39,49.58,5.21,24.92,2.17,137.33,40.71,25.78,1.66,31.57,11.29,27.47,2.38,4.85,3.79,56.81,15.95,15.23,3.19,22.15,6.09,22.06,5.78,23.49,10.97,22.98,17.18,13.04,761.1,280.82,186.29,1.39,0.47,0.24,102.39,38.93,21.83,129142,178996,72.64,97.76
京津冀一体,JJJ,201512,京津冀一体,1512,12.51532287,-35.3538371,7.248976684,5082830.6,1162079.48,-363246.55,4.560297028,-4.400825665,12.84662485,489337.12,59746.72,-107860.92,35.15,2.44,27.4,2.07,108.92,13.79,41.64,5.36,35.02,2.44,45.32,5.38,31.12,2.25,135.43,38.11,30.35,1.76,39.02,12.31,24.63,2.42,5.18,3.95,43.45,16.96,22.82,3.86,25.34,6.81,25.08,6.96,29.36,3.73,25.41,18.81,14.22,1000.27,345.69,223.59,1.52,0.58,0.24,93.38,37.88,22.3,144604,200548,69.75,97.61
京津冀一体,JJJ,201601,京津冀一体,1601,14.01724632,7.420081216,-3.144441665,4396769.68,-686060.92,242651.48,4.600270477,4.33345066,2.312186113,419674.08,-69663.04,-42216.07,36.58,2.32,29.59,2.06,95.24,10.83,46.98,1.61,36.31,2.32,63.96,5.8,29.85,2.24,171.26,38.89,31.21,1.58,40.25,9.94,27.04,2.31,6.08,3.81,43.06,17.65,23.4,4.05,30.37,5.93,30.67,6.02,24.7,1.73,27.08,18.96,13.8,977.79,371.38,241.6,1.35,0.5,0.22,98.59,36.9,21.16,120196,180894,71.15,97.98
京津冀一体,JJJ,201602,京津冀一体,1602,14.00652307,14.05656909,-10.67402482,3452040.9,-944728.78,204023.43,4.237117874,7.730105072,4.08202357,346356.8,-73317.28,-115876.27,34.65,2.48,28.33,2.22,86.14,11.08,29.29,3.88,34.79,2.48,56.52,5.77,29.3,2.43,167.39,43.69,29.57,1.77,38.7,11.29,24.79,2.47,5.55,3.81,47.66,20.47,25.91,4.03,32.9,5.85,32.72,5.34,38.39,16.8,24.87,16.09,11.81,1002.78,387.2,240.15,1.39,0.5,0.22,110.83,40.2,22.91,99626,139660,73.81,97.86
京津冀一体,JJJ,201603,京津冀一体,1603,12.46593414,-9.422693625,-237.5293072,4627672.25,1175631.35,581002.79,4.215715547,4.71162234,10.80630873,329734.75,-16622.05,-36915.16,32.99,1.85,26.34,1.63,83.42,9.32,23.85,1.57,33.26,1.85,49.03,6.16,28.93,1.79,155.54,32.78,28.25,1.18,36.63,10.64,23.08,1.83,5.01,4.16,43.42,14.97,23.45,3.25,29.46,5.65,29.37,5.73,32.19,4.45,23.7,17.05,12.8,953.27,335.94,214.72,1.06,0.3,0.16,80.48,31.23,17.09,140275,178235,72.7,98.07
京津冀一体,JJJ,201604,京津冀一体,1604,13.26860081,3.858115306,0.083003789,4505510.24,-122162.01,-4403.6,4.57505579,-6.434376669,2.543676848,426998.59,97263.84,-19973.25,34.72,2.11,29.69,1.89,74.39,9.91,24.22,5.47,35.05,2.11,48.56,7.15,30.31,1.99,126.7,34.36,31.45,1.46,38.66,10.36,24.4,2.09,6.07,5.43,54.22,15.83,34.35,3.83,27.92,5.49,27.63,5.49,36.07,5.57,28.2,22.07,17.36,680.46,275.19,191,1.24,0.39,0.16,87.65,34.77,19.64,129767,202369,64.74,97.86
京津冀一体,JJJ,201605,京津冀一体,1605,11.62435725,186.0994961,-0.747672062,3980012.16,-525498.08,15665.76,3.774596027,5.775581374,3.666537346,381817.8,-45180.79,-11298.4,30.56,2.1,25.4,1.88,73.96,9.71,28.28,0.88,30.62,2.11,45.68,5.91,24.77,2.02,136.22,37.74,26.73,1.38,32.96,10.26,24.24,2.09,5.06,4.51,57.15,17.47,23.43,4.65,25.69,5.55,25.39,5.47,35.04,7.64,24.15,18.03,13.37,665.72,268.64,185.28,1.24,0.35,0.12,87.94,35.5,19.95,130236,181818,72.9,97.71
京津冀一体,JJJ,201606,京津冀一体,1606,12.39983748,-43.08965156,-9.438550546,4352802.72,372790.56,306407.64,4.160989096,-10.34706275,-7.944547243,447193.6,65375.8,88108.6,31.92,2.17,27.22,1.95,72.45,9.89,26.01,3.42,32.05,2.17,0,0,0,0,144.82,41.97,27.79,1.39,33.46,8.17,27.54,2.16,5.48,5.03,57.91,15.54,27.58,5.01,27.18,4.92,26.76,4.63,41.09,15.39,24.59,18.72,14.18,758.13,282.81,191.61,1.26,0.36,0.12,93.16,36.7,20.68,136366,206080,69.81,97.77
京津冀一体,JJJ,201607,京津冀一体,1607,11.37112882,24.44810049,6.10814173,3677679.06,-675123.66,-304313.61,3.934566992,4.950082787,1.787614906,328577.51,-118616.09,-37005.49,28.38,1.67,24.49,1.45,64.43,10.29,24.16,0.62,28.48,1.68,0,0,0,0,131.8,32.16,24.82,1.1,30.56,9.24,22.35,1.65,5.13,4.61,56.13,13.1,19.44,4.68,24.48,5.75,24.08,5.74,36.64,6.46,22.21,16.45,12.41,639.39,255.03,172.13,1,0.23,0.08,68.39,29.08,15.97,129587,196753,72.84,98.21
京津冀一体,JJJ,201608,京津冀一体,1608,11.66647957,-18.19498063,-26.16604652,3943902.6,266223.54,519932.6,3.408557094,-0.823565526,-29.69486374,342572.54,13995.03,67747.92,27.8,1.66,23.62,1.4,66.43,10.29,20.89,0.67,28.01,1.67,0,0,0,0,108.14,37.42,23.42,1.09,29.53,9.09,22.96,1.64,4.57,4,35.59,15.87,18.48,4.78,24.55,5.58,24.27,5.51,33.64,9.11,21.67,16.19,12.17,635.21,248.35,168.49,0.94,0.22,0.08,72.49,29.07,15.91,141867,206369,73.69,98.31
京津冀一体,JJJ,201609,京津冀一体,1609,12.0772871,4.425394744,17.74906913,3863585.52,-80317.08,-114940.43,3.605874402,2.605028227,6.969067953,290955.6,-51616.94,-135817.2,28.62,1.56,22.97,1.25,84.3,11.85,25.07,0.76,28.75,1.57,0,0,0,0,142.29,34.74,22.35,1.16,27.82,7.83,30.86,1.55,5.4,4.52,41.1,15.75,20.52,4.83,24.63,5.2,24.15,4.74,41.52,19.9,19.91,14.5,10.68,891.68,297.04,190.14,0.82,0.19,0.07,74.87,27.62,15,134996,186510,75.8,98.72
京津冀一体,JJJ,201610,京津冀一体,1610,12.06583851,12.17369646,26.67916485,3450211.12,-413374.4,-870889.04,4.110094211,-2.541196767,7.657370123,306499.8,15544.2,-195540.54,28.97,1.7,24.21,1.35,78.28,14.78,34.86,1.38,28.8,1.7,0,0,0,0,110.33,38.63,24.73,1.25,30.4,8.38,25.14,1.69,5.7,6.75,33.83,16.55,27.29,5.12,28.92,4.08,28.91,4.02,29.28,4.78,22.41,16.03,12.14,679.58,274.92,180.46,0.84,0.2,0.08,87.13,30.2,16.34,119096,180294,71.9,98.67
京津冀一体,JJJ,201611,京津冀一体,1611,9.387801406,-1.335552657,44.08920863,3577224.24,127013.12,-343526.88,3.525198608,1.064394485,13.80144686,296384.35,-10115.45,-133206.05,25.56,1.45,21.51,1.2,65.41,10.32,28.89,1.19,25.45,1.45,0,0,0,0,108.1,36.39,21.72,1.06,26.8,9.33,22.11,1.43,5.23,4.88,36.81,17.68,18.2,4.72,24.14,5.27,23.61,5.3,44.78,4.97,19.76,14.62,10.83,600.72,233.48,158.19,0.8,0.18,0.07,65.92,25.46,13.87,139954,204403,75.64,98.7
京津冀一体,JJJ,201612,京津冀一体,1612,11.63998806,-0.754623336,15.40914385,3629473.96,52249.72,-1453356.64,3.655409088,2.078243172,6.87385971,281958.66,-14425.69,-207378.46,25.93,1.49,22.01,1.29,64.05,8.77,22.72,2.08,26.03,1.49,0,0,0,0,99.68,34.44,22.44,1.11,28.05,7.69,19.87,1.48,5.27,4.96,35.01,16.92,21.76,5.07,28.68,5.65,28.39,5.66,39.33,5.55,21.11,16.11,12.47,503.77,212.61,147.11,0.81,0.19,0.07,69.05,26.36,14.34,139972,189234,71.81,98.62
京津冀一体,JJJ,201701,京津冀一体,1701,13.66633654,2.960220651,15.47447948,3454772.14,-174701.82,-941997.54,5.435075079,0.04997445,3.511169033,280684.74,-1273.92,-138989.34,29.86,1.47,24.92,1.26,72.93,8.52,28.58,1.61,29.91,1.47,63.53,5.72,25.52,1.35,117.85,39.57,25.46,1.07,29.2,9.74,31.68,1.46,9.65,4.91,38.09,16.7,25.33,5.06,28.3,5.54,28.13,5.63,34.53,4.28,22.43,16.44,12,766.27,284.83,190.6,0.79,0.17,0.06,68.97,26.21,14.15,115699,190942,73.2,98.76
京津冀一体,JJJ,201702,京津冀一体,1702,10.28184713,222.5169753,81.42477144,2636980.2,-817791.94,-815060.7,6.681877688,3.433405781,2.678733837,212630.22,-68054.52,-133726.58,22.18,1.53,18.39,1.28,64.78,10.37,28.2,1.4,21.98,1.53,34.06,5.08,19.95,1.41,115.59,39.65,17.62,0.88,25.37,11.51,13.09,1.51,3.69,3.85,29.25,16.24,13.79,4.03,25.41,6.31,24.86,6.51,47.48,0.6,16.68,11.29,7.87,566.53,229,150.91,0.72,0.14,0.05,81.12,27.83,14.8,118890,138974,80.61,98.63
京津冀一体,JJJ,201703,京津冀一体,1703,10.63905511,-13.07775246,19.42500352,3128263.6,491283.4,-1499408.65,5.248572203,-2.959883783,2.196030656,271616.8,58986.58,-58117.95,21.61,1.3,17.58,1.1,64.54,9,18.68,1.57,21.71,1.29,34.75,4.9,19.03,1.13,99.57,32.94,16.78,0.75,24.08,6.71,14.44,1.29,3.61,4.02,26.48,7.28,13.22,4.41,21.38,5.78,20.99,6.04,38.76,1.16,16.07,11.44,8.39,570.14,214.71,140.57,0.64,0.09,0.02,66.03,24.19,12.77,144760,208936,79.95,98.55
京津冀一体,JJJ,201704,京津冀一体,1704,11.10571318,7.829042935,19.50864881,2800413.74,-327849.86,-1705096.5,5.203164726,-4.790703019,3.56950032,298910.25,27293.45,-128088.34,22.78,1.45,18.95,1.06,61.96,17.32,23.49,2.08,22.75,1.45,42.75,5.97,19.89,1.27,112.78,40.18,17.24,0.82,26.45,8.15,11.79,1.44,6.33,4.87,29.48,6.98,16.7,4.99,26.78,6.18,26.38,6.48,44.66,2.06,17.5,12.45,8.77,545.02,219.1,148.83,0.64,0.09,0.02,82.1,27.37,14.34,122933,206145,79.15,98.57
京津冀一体,JJJ,201705,京津冀一体,1705,11.91033798,-22.57298756,10.53506667,3229943.31,429529.57,-750068.85,4.766409158,8.903539282,2.750670982,244912.56,-53997.69,-136905.24,24.39,1.22,19.64,1.02,60.46,8.78,21.96,1.01,24.48,1.22,38.33,4.85,22.77,1.09,113.99,33.5,19,0.76,27.21,7.06,16.15,1.21,7.42,3.73,24.44,8.1,20.9,4.33,22.38,4.5,21.99,3.85,40.01,19.61,18.88,13.91,9.95,569.97,223.52,154.36,0.52,0.08,0.02,70.23,22.75,11.96,132429,200748,76.64,98.75
丝绸之路,SC,201401,丝绸之路,1401,7.217552364,0,0,3151730.68,0,0,4.714416966,0,0,587943.72,0,0,37.48,1.82,4.24,1.14,52.89,4.02,7.64,15.26,40.43,1.8,70.35,7.23,32.01,1.74,90.3,17.57,33.48,1.64,57.51,11.84,19.72,1.81,4.87,1.13,31.46,8.28,48.45,2.15,153.88,34.92,168.42,37.74,36.42,15.21,30.47,20.74,14.04,732.21,355.42,248.39,0.97,0.46,0.29,85.91,27.69,15.56,84091,323046,71.66,98.96
丝绸之路,SC,201402,丝绸之路,1402,6.406652637,9.972436695,0,2161417.5,-990313.18,0,5.342488669,3.660322769,0,417505.28,-170438.44,0,33.75,2.56,4.04,1.38,49.82,5.9,5.53,18.43,36.91,2.54,63.54,16.94,28.75,2.36,100.71,20.67,28.89,2.3,50.32,12.68,19.53,2.54,4.34,1.5,39.52,15.34,42.26,2.76,112.12,50.42,124.51,59.1,24.27,5.09,27.32,16.8,10.69,671.03,355.98,241.39,1.03,0.49,0.3,153.42,41.84,22.82,64042,163088,75.34,98.72
丝绸之路,SC,201403,丝绸之路,1403,6.304758169,-5.970770893,0,2775969.42,614551.92,0,6.175291697,-9.227716018,0,614253.12,196747.84,0,32.69,2.08,3.36,1.29,49.35,4.38,6.86,20.57,35.59,2.06,57.98,8.59,28.48,2.01,100.39,14.56,28.02,1.92,51.84,13.17,15.87,2.07,4.48,1.38,32.27,5.48,44.94,2.14,106.17,27.91,115.45,30.52,31.62,5.09,26.53,18.03,11.63,643.01,311.29,222.25,1.04,0.53,0.34,105.79,31.61,17.77,84918,295314,74.75,98.88
丝绸之路,SC,201404,丝绸之路,1404,5.809354075,2.622325018,0,2708130.6,-67838.82,0,4.884371272,-2.395602951,0,737853.48,123600.36,0,30.6,2.23,3.66,1.45,46.57,4.69,6.52,16.4,33.08,2.21,60.51,8.6,25.49,2.16,98.24,16.55,26.23,2.04,47.1,9.06,15.92,2.22,4.65,1.68,30.76,5.83,42.63,2.25,131.37,47.54,142.44,52.6,32.86,3.6,24.66,16.95,10.94,617.92,289.85,207.52,1.19,0.6,0.39,105.25,33.25,18.85,88501,330876,75.29,98.63
丝绸之路,SC,201405,丝绸之路,1405,6.200394246,-0.615726489,0,2724597.57,16466.97,0,5.824988594,-6.276735235,0,811552.38,73698.9,0,33.51,2.74,5.56,1.8,54.74,6.08,6.61,25.85,36.18,2.7,62.59,12.76,28.24,2.62,103.92,25.37,29.08,2.43,49.14,10.61,19.28,2.72,4.94,1.56,27.45,13.2,41.97,2.84,120.37,32.3,129.45,35.87,32.99,8.57,25.91,17.99,11.87,785.87,328.42,228.28,1.22,0.62,0.4,152.49,43,23.75,81307,296187,73.73,98.43
丝绸之路,SC,201406,丝绸之路,1406,6.579103145,-4.468405812,0,2791907.14,67309.57,0,6.062058087,3.897841988,0,752065.56,-59486.82,0,34.22,2.43,8.35,1.89,63.55,5.11,6.26,18.8,36.98,2.41,70.72,9.77,28.15,2.35,101.23,18.44,30.16,2.23,51.91,12.87,19.25,2.41,4.94,1.64,34.36,5.55,40.01,2.18,103.8,24.76,110.51,26.52,38.54,11.29,25.95,18.44,12.38,853.68,334.21,230.81,1.16,0.58,0.38,127.75,37.59,20.87,81587,309492,73.4,98.58
丝绸之路,SC,201407,丝绸之路,1407,6.35519074,-3.514868045,0,2909492.64,117585.5,0,5.513337303,-0.198737815,0,754611.2,2545.64,0,32.84,2.24,12.73,1.63,71.74,5.58,6.7,27.9,35.54,2.21,68.37,12.98,26.16,2.13,88.76,25.33,29.17,1.97,48.98,9.99,19.12,2.22,7.04,1.35,16.01,13.59,34.89,2.05,77.21,21.97,79.88,22.22,45.68,19.08,24.89,17.41,11.48,820.57,326.02,225.07,1.06,0.5,0.32,119.21,35.2,19.47,88596,336880,74.14,98.63
丝绸之路,SC,201408,丝绸之路,1408,5.926258779,14.41866719,0,2576088.24,-333404.4,0,5.132806682,9.788386716,0,645105.78,-109505.42,0,32.12,1.98,14.6,1.55,102.83,5.24,5.09,23.85,35.03,1.96,69.25,9.44,25.05,1.89,96.13,20.03,28.61,1.75,49.82,8.15,17.46,1.96,8.81,1.72,20.46,6.58,37.06,2,62.15,18.23,63.19,18.57,45.98,4.75,24,16.74,11.12,835.83,324.35,221.13,0.96,0.47,0.3,103,30.57,17.03,80202,325811,74.49,98.84
丝绸之路,SC,201409,丝绸之路,1409,5.51117276,-1.073734348,0,2619748.14,43659.9,0,5.587060244,1.478761682,0,624555.84,-20549.94,0,29.73,1.94,14.85,1.51,104.04,9.24,4.56,19.63,32.23,1.93,64.08,13.64,23.33,1.77,89.55,24.09,26.7,1.69,45.85,10.12,15.85,1.92,9.76,2.28,21.33,11.59,33.65,2.08,46.09,12.25,46.25,11.84,43.5,16.14,22.97,15.83,10.28,699.26,293.83,204.79,0.93,0.44,0.27,102.32,30.39,16.96,88118,321936,76.57,98.92
丝绸之路,SC,201410,丝绸之路,1410,6.285505213,0.462041255,0,2590544.14,-29204,0,4.731384153,1.924057508,0,596903.08,-27652.76,0,33.79,1.94,14.95,1.62,136.34,7.77,5.35,25.74,37.03,1.92,88.01,10.21,24.28,1.83,83.29,20.14,31.43,1.74,47.49,8.95,22.69,1.92,10.55,2.3,21.83,6.41,33.28,2.23,43.25,3.67,43.34,3.34,41.75,6.33,22.53,14.06,8.91,1149.67,408.64,257.7,0.95,0.45,0.27,99.7,30.25,16.89,76666,307682,77.7,98.88
丝绸之路,SC,201411,丝绸之路,1411,6.537791787,2.050341513,0,2543035.62,-47508.52,0,5.900746237,-28.9780897,0,719469.75,122566.67,0,31.17,2.19,16.19,1.76,124.82,10.33,4.61,10.81,34.46,2.19,76.93,11.6,22.32,2.06,91.05,22.17,27.22,1.87,46.07,20.42,17.99,2.17,12.7,2.37,30.56,14.36,30.53,2.54,43.27,21.93,43.58,22.33,37.26,19.78,22.28,14.79,9.63,912.5,342.47,225.07,1.16,0.54,0.33,104.79,33.68,18.93,81586,328525,76.7,98.41
丝绸之路,SC,201412,丝绸之路,1412,5.967817778,-2.671765656,0,2722749.12,179713.5,0,6.039613267,3.321281623,0,698782.25,-20687.5,0,30.24,2.15,15.44,1.69,116.14,11.05,5.02,9.25,33.07,2.15,75.64,7.15,20.96,2.09,97.47,22.91,24.8,1.75,48.59,6.73,13.88,2.14,13.84,1.82,34.54,13.06,29.09,3.21,40.78,8.65,40.62,8.98,44.11,3.72,21.86,14.66,9.44,860.52,326.36,217.46,1.07,0.44,0.25,109.12,34.71,19.26,90038,325015,77.61,98.2
丝绸之路,SC,201501,丝绸之路,1501,0,41.63117356,68.75672286,0,-2722749.12,-3151730.68,0,112.4596572,38.61533233,0,-698782.25,-587943.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
丝绸之路,SC,201502,丝绸之路,1502,0,0,30.10445307,0,0,-2161417.5,0,0,13.05423296,0,0,-417505.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
丝绸之路,SC,201503,丝绸之路,1503,0,0,38.81493114,0,0,-2775969.42,0,0,34.43545805,0,0,-614253.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
