date,code1,code2,cus1,cus2,cus3,ieFlag,entryCount,passTime,totalTime,influence,contribute
2015-12-1,3704,37AC,东山海关,东山海关,东山海关,E,1034,0.61,0,,
2016-1-1,3704,37AC,东山海关,东山海关,东山海关,E,968,0.57,0,,
2016-2-1,3704,37AC,东山海关,东山海关,东山海关,E,580,1.12,0,,
2016-3-1,3704,37AC,东山海关,东山海关,东山海关,E,962,0.95,0,,
2016-4-1,3704,37AC,东山海关,东山海关,东山海关,E,837,1.22,0,,
2016-5-1,3704,37AC,东山海关,东山海关,东山海关,E,914,0.89,0,,
2016-6-1,3704,37AC,东山海关,东山海关,东山海关,E,787,1.43,0,,
2016-7-1,3704,37AC,东山海关,东山海关,东山海关,E,885,0.78,0,,
2016-8-1,3704,37AC,东山海关,东山海关,东山海关,E,905,0.74,0,,
2016-9-1,3704,37AC,东山海关,东山海关,东山海关,E,760,0.73,0,,
2016-10-1,3704,37AC,东山海关,东山海关,东山海关,E,944,1.13,0,,
2016-11-1,3704,37AC,东山海关,东山海关,东山海关,E,910,0.76,0,,
2016-12-1,3704,37AC,东山海关,东山海关,东山海关,E,812,0.78,0,,
2017-1-1,3704,37AC,东山海关,东山海关,东山海关,E,838,0.89,0,,
2017-2-1,3704,37AC,东山海关,东山海关,东山海关,E,586,0.57,0,,
2017-3-1,3704,37AC,东山海关,东山海关,东山海关,E,873,0.68,0,,
2017-4-1,3704,37AC,东山海关,东山海关,东山海关,E,703,0.55,0,,
2017-5-1,3704,37AC,东山海关,东山海关,东山海关,E,868,0.48,0,,
2017-6-1,3704,37AC,东山海关,东山海关,东山海关,E,713,0.54,0,,
2017-7-1,3704,37AC,东山海关,东山海关,东山海关,E,686,0.16,0,,
2017-8-1,3704,37AC,东山海关,东山海关,东山海关,E,915,0.33,0,,
2017-9-1,3704,37AC,东山海关,东山海关,东山海关,E,672,0.17,0,,
2017-10-1,3704,37AC,东山海关,东山海关,东山海关,E,882,0.05,0,,
2017-11-1,3704,37AC,东山海关,东山海关,东山海关,E,889,0.22,0,,
2017-12-1,3704,37AC,东山海关,东山海关,东山海关,E,962,0.46,0,,
2018-1-1,3704,37AC,东山海关,东山海关,东山海关,E,822,0.58,11.62,,
2018-2-1,3704,37AC,东山海关,东山海关,东山海关,E,411,0.15,11.38,,
2018-3-1,3704,37AC,东山海关,东山海关,东山海关,E,565,0.43,11.84,,
2018-4-1,3704,37AC,东山海关,东山海关,东山海关,E,548,0.82,12.37,,
2018-5-1,3704,37AC,东山海关,东山海关,东山海关,E,432,0.51,12.54,,
2018-6-1,3704,37AC,东山海关,东山海关,东山海关,E,420,1,12.33,,
2018-7-1,3704,37AC,东山海关,东山海关,东山海关,E,459,0.2,5.64,,
2018-8-1,3704,37AC,东山海关,东山海关,东山海关,E,522,0.09,3.6,,
2018-9-1,3704,37AC,东山海关,东山海关,东山海关,E,593,0.38,3.59,,
2018-10-1,3704,37AC,东山海关,东山海关,东山海关,E,513,0.3,3.8,,
2018-11-1,3704,37AC,东山海关,东山海关,东山海关,E,605,0.72,3.56,,
2018-12-1,3704,37AC,东山海关,东山海关,东山海关,E,455,1.43,0,,
2019-1-1,3704,37AC,东山海关,东山海关,东山海关,E,471,0.82,3.02,,
2019-2-1,3704,37AC,东山海关,东山海关,东山海关,E,251,0.91,2.68,,
2019-3-1,3704,37AC,东山海关,东山海关,东山海关,E,426,0.66,2.5,,
2019-4-1,3704,37AC,东山海关,东山海关,东山海关,E,404,1.19,3.01,,
2019-5-1,3704,37AC,东山海关,东山海关,东山海关,E,326,2.02,4.32,,
2019-6-1,3704,37AC,东山海关,东山海关,东山海关,E,344,1.6,4.35,,
2019-7-1,3704,37AC,东山海关,东山海关,东山海关,E,266,0.91,3.51,,
2019-8-1,3704,37AC,东山海关,东山海关,东山海关,E,307,1.34,4.42,,
2019-9-1,3704,37AC,东山海关,东山海关,东山海关,E,353,0.859996852,2.754755272,,
2019-10-1,3704,37AC,东山海关,东山海关,东山海关,E,360,1.125638889,3.097608025,,
2019-11-1,3704,37AC,东山海关,东山海关,东山海关,E,339,1.204428056,2.901669125,,
2019-12-1,3704,37AC,东山海关,东山海关,东山海关,E,377,0.476876658,1.977517683,,
2014-1-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,814,8.93,0,,
2014-2-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,45,2.83,0,,
2014-3-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,298,8.17,0,,
2014-4-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,819,6.53,0,,
2014-5-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,314,14.99,0,,
2014-6-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,483,11.52,0,,
2014-7-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,546,5.42,0,,
2014-8-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,432,2.88,0,,
2014-9-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,543,1.89,0,,
2014-10-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,677,2.58,0,,
2014-11-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,475,1.4,0,,
2014-12-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,470,6.58,0,,
2015-1-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,414,5.43,0,,
2015-2-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,598,5.88,0,,
2015-3-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,189,1.33,0,,
2015-4-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,797,6.36,0,,
2015-5-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,588,2.1,0,,
2015-6-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,682,2.45,0,,
2015-7-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,466,3.05,0,,
2015-8-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,502,1.58,0,,
2015-9-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,579,2.02,0,,
2015-10-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,613,3.1,0,,
2015-11-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,663,4.06,0,,
2015-12-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,688,1.79,0,,
2016-1-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,651,2.23,0,,
2016-2-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,275,3.68,0,,
2016-3-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,679,4.56,0,,
2016-4-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,849,5.09,0,,
2016-5-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,1177,5.88,0,,
2016-6-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,808,3.74,0,,
2016-7-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,504,5.27,0,,
2016-8-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,954,4.64,0,,
2016-9-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,659,3.23,0,,
2016-10-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,834,4.1,0,,
2016-11-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,877,3.88,0,,
2016-12-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,663,4.31,0,,
2017-1-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,567,4.5,0,,
2017-2-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,383,3.27,0,,
2017-3-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,719,5.7,0,,
2017-4-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,802,4.12,0,,
2017-5-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,953,3.26,0,,
2017-6-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,78,4.58,0,,
2017-7-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,114,2.73,0,,
2017-8-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,127,0.65,0,,
2017-9-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,86,8.49,0,,
2017-10-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,117,0.58,0,,
2017-11-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,198,0.12,0,,
2017-12-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,379,0.67,0,,
2018-1-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,126,0.79,7.5,,
2018-2-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,69,0.54,11.3,,
2018-3-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,70,0.66,3.45,,
2018-4-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,134,0.59,4.88,,
2018-5-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,135,0.83,3.72,,
2018-6-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,86,1.76,6.35,,
2018-7-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,292,0.18,3.44,,
2018-8-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,539,0.8,4.44,,
2018-9-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,529,0.83,2.61,,
2018-10-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,705,0.76,3.43,,
2018-11-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,122,0.78,3.16,,
2018-12-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,345,0.53,0,,
2019-1-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,1394,0.47,2.4,,
2019-2-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,402,0.23,1.51,,
2019-3-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,996,0.49,2.09,,
2019-4-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,2125,0.53,2.58,,
2019-5-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,3895,0.52,4.77,,
2019-6-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,1570,0.76,3.42,,
2019-7-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,2592,0.39,2.55,,
2019-8-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,2587,0.65,2.66,,
2019-9-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,3440,0.973542232,3.252748304,,
2019-10-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,4243,0.491336057,2.320272868,,
2019-11-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,4465,0.542886587,3.299531355,,
2019-12-1,3705,37AD,泉石狮办,泉石狮办,泉石狮办,E,5766,0.392211816,2.575164566,,
2014-1-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,23,0.83,0,,
2014-2-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,8,0.92,0,,
2014-3-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,23,0.64,0,,
2014-4-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,26,1.56,0,,
2014-5-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,28,3.1,0,,
2014-6-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,26,0.83,0,,
2014-7-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,37,0.67,0,,
2014-8-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,19,0.97,0,,
2014-9-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,19,0.89,0,,
2014-10-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,14,0.42,0,,
2014-11-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,15,0.95,0,,
2014-12-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,29,1.19,0,,
2015-1-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,21,0.54,0,,
2015-2-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,32,1.33,0,,
2015-3-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,33,1.74,0,,
2015-4-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,38,1.13,0,,
2015-5-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,40,0.43,0,,
2015-6-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,101,0.27,0,,
2015-7-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,78,0.78,0,,
2015-8-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,123,0.25,0,,
2015-9-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,104,0.37,0,,
2015-10-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,78,0.67,0,,
2015-11-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,125,0.54,0,,
2015-12-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,115,0.18,0,,
2016-1-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,145,0.34,0,,
2016-2-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,104,0.37,0,,
2016-3-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,114,0.42,0,,
2016-4-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,105,0.47,0,,
2016-5-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,136,1.19,0,,
2016-6-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,127,0.64,0,,
2016-7-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,145,0.3,0,,
2016-8-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,158,0.35,0,,
2016-9-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,120,0.42,0,,
2016-10-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,145,0.23,0,,
2016-11-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,127,0.42,0,,
2016-12-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,160,0.78,0,,
2017-1-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,148,0.44,0,,
2017-2-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,139,0.76,0,,
2017-3-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,179,1.21,0,,
2017-4-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,140,1.12,0,,
2017-5-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,166,0.36,0,,
2017-6-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,171,1.3,0,,
2017-7-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,180,0.16,0,,
2017-8-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,171,0.08,0,,
2017-9-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,156,0.08,0,,
2017-10-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,190,0.13,0,,
2017-11-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,170,0.47,0,,
2017-12-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,151,0.11,0,,
2018-1-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,143,1.15,6.09,,
2018-2-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,101,0.26,4.24,,
2018-3-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,149,0.22,1.83,,
2018-4-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,181,0.26,60.92,,
2018-5-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,157,0.2,2.75,,
2018-6-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,204,0.35,2.18,,
2018-7-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,242,0.11,1.83,,
2018-8-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,226,0.08,1.03,,
2018-9-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,131,0.15,0.97,,
2018-10-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,101,0.12,1,,
2018-11-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,109,0.11,0.56,,
2018-12-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,123,0.26,0,,
2019-1-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,162,0.41,1.3,,
2019-2-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,132,0.92,1.71,,
2019-3-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,270,0.18,0.73,,
2019-4-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,231,0.3,1.01,,
2019-5-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,214,0.17,0.8,,
2019-6-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,281,0.19,0.65,,
2019-7-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,229,0.14,0.78,,
2019-8-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,200,0.24,0.73,,
2019-9-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,218,0.273839195,0.70888634,,
2019-10-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,228,0.244954922,0.942007797,,
2019-11-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,181,0.351485574,0.788888889,,
2019-12-1,3706,37AE,龙岩海关,龙岩海关,龙岩海关,E,247,0.1804296,0.513589744,,
2014-1-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,2,0.58,0,,
2014-2-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,2,0.25,0,,
2014-3-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,1.44,0,,
2014-5-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,4,4.84,0,,
2014-6-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,0.44,0,,
2014-7-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,1.53,0,,
2014-8-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,7,4.41,0,,
2014-9-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,2.78,0,,
2014-10-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,4,5.95,0,,
2014-11-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,2,0.39,0,,
2014-12-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,53.37,0,,
2015-1-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,0.26,0,,
2015-2-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,3,17.96,0,,
2015-3-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,2,0.21,0,,
2015-4-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,2,1.98,0,,
2015-5-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,3,1.33,0,,
2015-6-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,0.15,0,,
2015-7-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,19.45,0,,
2015-8-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,7,0.22,0,,
2015-9-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,0.14,0,,
2015-10-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,1,2.03,0,,
2015-12-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,2,0.12,0,,
2016-1-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,7,3.06,0,,
2016-2-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,8,1.81,0,,
2016-3-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,13,4.52,0,,
2016-4-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,9,0.93,0,,
2016-5-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,14,1.08,0,,
2016-6-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,13,21.86,0,,
2016-7-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,18,1.94,0,,
2016-8-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,18,11.6,0,,
2016-9-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,18,2.36,0,,
2016-10-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,20,2.63,0,,
2016-11-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,18,1.23,0,,
2016-12-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,15,1.02,0,,
2017-1-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,10,0.85,0,,
2017-2-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,15,1.25,0,,
2017-3-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,19,7.78,0,,
2017-4-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,164,1.94,0,,
2017-5-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,138,2.4,0,,
2017-6-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,126,2.6,0,,
2017-7-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,79,0.67,0,,
2017-8-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,22,0.89,0,,
2017-9-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,18,5.48,0,,
2017-10-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,74,0.65,0,,
2017-11-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,61,0.2,0,,
2017-12-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,8,3.95,0,,
2018-1-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,5,0.09,0.97,,
2018-2-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,21,0.71,4.19,,
2018-3-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,26,3.45,8.43,,
2018-4-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,27,2.19,5.31,,
2018-5-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,37,0.3,2.62,,
2018-6-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,32,0.57,2.14,,
2018-7-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,34,1.29,2.3,,
2018-8-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,29,0.16,0.65,,
2018-9-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,27,0.15,0.8,,
2018-10-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,18,0.36,1.1,,
2018-11-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,18,0.33,0.84,,
2018-12-1,3707,37AF,泉肖厝办,泉泉港办,泉泉港办,E,21,0.35,0,,
2019-1-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,17,1.53,1.72,,
2019-2-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,23,1.8,2.16,,
2019-3-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,27,0.89,1.31,,
2019-4-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,27,0.64,1.04,,
2019-5-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,18,1.19,1.83,,
2019-6-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,24,0.65,1.03,,
2019-7-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,30,1.1,1.61,,
2019-8-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,19,4.58,5.18,,
2019-9-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,25,6.310622222,6.565566667,,
2019-10-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,26,1.502393162,2.849230769,,
2019-11-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,28,1.012390873,1.423730159,,
2019-12-1,3707,37AF,泉泉港办,泉泉港办,泉泉港办,E,38,0.603501462,0.766154971,,
2014-1-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,60983,3.01,0,,
2014-2-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,25706,2.89,0,,
2014-3-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,41875,2.26,0,,
2014-4-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,48360,1.89,0,,
2014-5-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,53604,1.94,0,,
2014-6-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,56722,1.53,0,,
2014-7-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,65599,1.09,0,,
2014-8-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,62622,1.58,0,,
2014-9-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,56186,1.11,0,,
2014-10-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,51969,1.21,0,,
2014-11-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,49776,0.82,0,,
2014-12-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,57096,1.17,0,,
2015-1-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,61800,1.21,0,,
2015-2-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,54936,1.7,0,,
2015-3-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,29730,1.08,0,,
2015-4-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,48108,1.08,0,,
2015-5-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,51577,1.06,0,,
2015-6-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,55677,1.2,0,,
2015-7-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,48588,1.58,0,,
2015-8-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,66335,1.28,0,,
2015-9-1,3708,37AG,海沧保税港区港口功能区,海沧海关,海沧港区,E,55740,0.85,0,,
