cus,cus_code,mon,mon_axis,influence,contribution,mount_i,total_time_i,total_time_change_i,mount_e,total_time_e,total_time_change_e,spend_time_i_1,spend_time_i_0,spend_time_e_1,spend_time_e_0,rate24_i_1,rate24_i_0,rate24_e_1,rate24_e_0,w_rate_ie,w_rate_i,w_rate_e,check_rate_ie,check_rate_i,check_rate_e,catch_rate_ie,catch_rate_i,catch_rate_e, bill_num_ie, bill_num_i, bill_num_e, bill_rate_ie, bill_rate_i, bill_rate_e,kqy_num_ie,kqy_num_i,kqy_num_e,kqy_rate_ie,kqy_rate_i,kqy_rate_e,kgq_num_ie,kgq_num_i,kgq_num_e,kgq_rate_ie,kgq_rate_i,kgq_rate_e
厦门海关,37,201612,1612,100.00 ,100.00 ,35058,408776.28,-2214.02,151050,167665.5,27806.5,11.66,29.37,1.11,6.73,88.01,71.99,99.58,96.34,96.96,90.75,98.83,2.78,5.66,1.99,15.61,13.47,17.28,13506,10363,3143,5.85,19.41,1.77,1804,700,1104,0.78,1.31,0.62,16790,3817,12973,7.27,7.15,7.31
厦门海关,37,201701,1701,100.00 ,100.00 ,28770,341499.9,-67276.38,151623,204691.05,37025.55,11.87,20.14,1.35,4.82,87.88,86.48,99.17,97.91,97.78,90.48,99.37,2.87,6.7,2.12,15.16,12.98,16.52,10540,7906,2634,4.95,20.67,1.51,1677,464,1213,0.79,1.21,0.69,13188,3199,9989,6.2,8.36,5.72
厦门海关,37,201702,1702,100.00 ,100.00 ,28546,323426.18,-18073.72,90264,92069.28,-112621.77,11.33,27.96,1.02,5,89.14,73.87,99.58,96.24,96.95,91.52,98.96,2.54,5.42,1.55,17.15,13.06,22.06,8981,7557,1424,6.3,19.65,1.37,1498,456,1042,1.05,1.19,1,11768,3451,8317,8.26,8.97,7.99
厦门海关,37,201703,1703,100.00 ,100.00 ,36010,516743.5,193317.32,148224,179351.04,87281.76,14.35,19.44,1.21,5.77,87.99,76.17,99.43,97.42,97.62,92.13,99.18,2.78,6.03,1.93,15.06,12.45,17.21,12983,10138,2845,5.88,20.8,1.65,2387,593,1794,1.08,1.22,1.04,20633,5949,14684,9.34,12.21,8.53
厦门海关,37,201704,1704,100.00 ,100.00 ,32189,393349.58,-123393.92,138738,158161.32,-21189.72,12.22,20.79,1.14,5.69,88.03,79.29,99.63,97.32,97.67,92.04,99.2,2.37,5.57,1.58,14.44,11.32,17.19,10287,7630,2657,5.08,17.66,1.67,2523,537,1986,1.25,1.24,1.25,18731,4536,14195,9.24,10.5,8.91
泉刺桐办,3702,201401,1401,2.18 ,0.00 ,474,22533.96,0,97,231.83,0,47.54,568.65,2.39,2.13,59.07,83.58,96.91,97.62,0,0,0,14.04,15.3,8,29.63,31.51,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201402,1402,9.82 ,-28.73 ,282,81286.5,58752.54,21,64.68,-167.15,288.25,635.02,3.08,0.41,42.2,86.15,100,100,0,0,0,8.31,7.55,17.39,16,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201403,1403,1.75 ,40.49 ,764,17235.84,-64050.66,49,52.92,-11.76,22.56,7.1,1.08,0.4,64.79,92.86,100,100,0,0,0,21.96,23.14,4,23.46,23.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201404,1404,1.60 ,-0.51 ,696,17915.04,679.2,83,687.24,634.32,25.74,14.35,8.28,10.55,65.66,89.04,98.8,96.88,0,0,0,26.7,29.17,6.02,17.79,17.73,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201405,1405,1.65 ,0.14 ,755,17863.3,-51.74,67,52.93,-634.31,23.66,15.08,0.79,0.16,74.44,90.36,100,100,0,0,0,28.88,30.52,10.45,15.97,16.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201406,1406,2.52 ,-0.12 ,675,18279,415.7,90,39.6,-13.33,27.08,6.68,0.44,1.12,72.74,94.59,100,100,0,0,0,25.85,28.89,3.3,13.13,13.33,0,378,377,1,44.21,51.71,0.79,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201407,1407,2.54 ,1.89 ,635,18046.7,-232.3,91,32.76,-6.84,28.42,15.73,0.36,0.32,74.96,83.67,100,100,0,0,0,22.04,24.72,3.3,13.13,13.38,0,382,382,0,47.51,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201408,1408,2.13 ,4.80 ,549,12852.09,-5194.61,83,242.36,209.6,23.41,8.95,2.92,0.43,80.33,91.89,96.39,100,0,0,0,27.06,28.96,14.46,13.45,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201409,1409,4.27 ,-19.38 ,594,29456.46,16604.37,76,73.72,-168.64,49.59,15.4,0.97,0.12,84.01,82.14,100,100,0,0,0,26.12,28.11,10.53,30.86,31.74,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201410,1410,1.25 ,46.30 ,382,8052.56,-21403.9,65,57.2,-16.52,21.08,12.55,0.88,0.12,79.84,88.73,100,100,0,0,0,38.48,44.24,4.62,18.02,18.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201411,1411,1.12 ,1.68 ,343,5560.03,-2492.53,60,34.8,-22.4,16.21,12.61,0.58,0.12,81.92,87.5,100,100,0,0,0,34.74,40.23,3.33,20,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201412,1412,1.30 ,-2.44 ,329,7386.05,1826.02,51,62.22,27.42,22.45,13.71,1.22,2.17,70.52,88.46,100,100,0,0,0,31.68,35.45,7.69,16.53,17.09,0,194,192,2,34.83,42.76,1.85,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201501,1501,7.35 ,-367.31 ,217,41138.86,33752.81,54,85.86,23.64,189.58,36.08,1.59,0.46,67.74,78.99,98.15,100,55.23,41.67,99.04,25.09,29.95,5.56,20.59,21.54,0,140,139,1,31.96,41.49,0.97,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201502,1502,1.26 ,18.92 ,138,4631.28,-36507.58,32,27.2,-58.66,33.56,6.99,0.85,0.84,73.91,92.11,100,97.78,72.51,62.62,100,31.95,37.23,9.38,16.67,17.65,0,84,82,2,28.87,38.32,2.6,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201503,1503,1.13 ,-0.46 ,192,4968.96,337.68,28,18.76,-8.44,25.88,23.17,0.67,3.62,71.88,86.73,100,98.18,65.42,55.52,100,22.27,24.48,7.14,4.08,4.26,0,110,109,1,29.49,37.59,1.2,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201504,1504,0.78 ,44.90 ,193,3475.93,-1493.03,36,49.32,30.56,18.01,8.45,1.37,0.56,85.49,90.82,100,100,87.07,83.16,100,22.71,22.28,25,0,0,0,118,118,0,31.13,40.55,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201505,1505,0.58 ,6.33 ,200,2494,-981.93,30,808.2,758.88,12.47,3.18,26.94,0.22,88.5,97.81,96.67,100,96.98,96.14,100,22.61,25.5,3.33,9.62,7.84,100,56,56,0,13.05,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201506,1506,3.45 ,-82.44 ,272,15310.88,12816.88,30,75,-733.2,56.29,4.25,2.5,0.08,85.29,95.28,96.67,100,95.15,94.18,100,21.52,22.43,13.33,6.15,6.56,0,80,79,1,17.62,20.9,1.32,0,0,0,0,0,0,1,1,0,0.22,0.26,0
泉刺桐办,3702,201507,1507,0.69 ,28.55 ,286,2754.18,-12556.7,29,37.41,-37.59,9.63,2.64,1.29,0.15,88.11,98.81,100,100,96.64,95.95,100,7.62,7.69,6.9,20.83,22.73,0,128,127,1,28.64,34.32,1.3,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201508,1508,0.39 ,-0.03 ,225,2866.5,112.32,31,65.1,27.69,12.74,13.12,2.1,0.23,93.33,93.98,100,100,96.61,95.78,100,5.08,4.44,9.68,0,0,0,113,110,3,29.43,35.71,3.95,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201509,1509,6.70 ,-10.37 ,274,30898.98,28032.48,42,17.64,-47.46,112.77,9.94,0.42,0.3,92.34,92.41,100,100,96.32,95.47,100,6.92,8,0,18.18,18.18,0,116,114,2,26.67,32.29,2.44,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201510,1510,0.44 ,28.02 ,234,1565.46,-29333.52,40,34,16.36,6.69,1.62,0.85,0.18,96.15,100,100,100,97.88,97.29,100,11.68,12.82,5,9.38,10,0,97,96,1,25.66,32.54,1.2,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201511,1511,4.84 ,-28.80 ,253,14977.6,13412.14,70,122.5,88.5,59.2,1.12,1.75,0.22,88.14,100,97.14,100,98.92,98.84,99.15,9.6,10.67,5.71,6.45,7.41,0,88,82,6,19.05,23.77,5.13,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201512,1512,5.84 ,-11.42 ,259,21331.24,6353.64,66,108.24,-14.26,82.36,3.14,1.64,0.09,88.8,99.01,96.97,100,100,100,100,9.23,10.81,3.03,16.67,17.86,0,120,117,3,25.86,32.5,2.88,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201601,1601,0.60 ,38.30 ,229,1893.83,-19437.41,77,110.11,1.87,8.27,4.87,1.43,0.83,86.9,96.25,100,100,99.29,99.03,100,11.44,15.28,0,5.71,5.71,0,102,99,3,24.06,32.04,2.61,0,0,0,0,0,0,1,0,1,0.24,0,0.87
泉刺桐办,3702,201602,1602,0.94 ,-0.08 ,182,1974.7,80.87,26,171.08,60.97,10.85,6.46,6.58,0.12,89.01,91.8,92.31,100,97.73,97.12,100,9.62,8.79,15.38,10,12.5,0,111,111,0,36.04,45.68,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201603,1603,1.32 ,-1.75 ,353,5270.29,3295.59,51,281.52,110.44,14.93,14.89,5.52,0.79,83,90.83,96.08,97.67,98.92,98.7,100,12.25,10.42,24.53,6,2.7,15.38,266,265,1,47.84,57.36,1.06,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201604,1604,0.88 ,5.82 ,285,3733.5,-1536.79,43,190.49,-91.03,13.1,6.99,4.43,1.21,89.82,95.59,100,97.87,99.77,99.72,100,7.78,5.56,21.74,7.69,12.5,0,204,203,1,46.05,57.51,1.11,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201605,1605,0.57 ,1.53 ,280,2794.4,-939.1,45,169.65,-20.84,9.98,5.02,3.77,1.72,92.14,92.39,100,100,99.57,99.46,100,9.17,7.47,19.57,6.67,4.76,11.11,200,198,2,43.29,53.23,2.22,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201606,1606,0.86 ,-8.65 ,270,4079.7,1285.3,60,168.6,-1.05,15.11,5.07,2.81,2.47,86.3,92.55,100,100,99.15,99.18,99.06,9.2,6.45,20.29,0,0,0,194,192,2,41.28,52.75,1.89,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201607,1607,1.01 ,-0.05 ,237,4111.95,32.25,37,132.09,-36.51,17.35,6.65,3.57,2.57,88.61,90.36,100,100,99.24,99.06,100,6.43,5.42,12.5,5.56,7.69,0,164,163,1,41.73,50.94,1.37,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201608,1608,0.91 ,2.12 ,273,3838.38,-273.57,49,153.37,21.28,14.06,6.18,3.13,2.26,89.74,91.57,97.96,100,99.77,99.72,100,6.12,3.86,17.24,19.05,36.36,0,183,181,2,41.22,50.84,2.27,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201609,1609,0.44 ,6.54 ,212,1971.6,-1866.78,32,97.92,-55.45,9.3,14.03,3.06,1.7,93.87,86.46,96.88,100,98.71,98.7,98.73,6.34,5.36,11.36,5.88,8.33,0,144,143,1,37.21,46.43,1.27,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201610,1610,0.67 ,-0.24 ,198,2245.32,273.72,58,292.32,194.4,11.34,4.7,5.04,0.66,94.44,92.65,96.55,100,99.18,99.25,98.98,6.77,4.93,12.7,5.56,10,0,114,112,2,31.32,42.11,2.04,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201611,1611,1.58 ,-5.68 ,244,6509.92,4264.6,69,239.43,-52.89,26.68,9.78,3.47,0.63,92.21,95.51,98.55,100,97.03,96.7,98.08,10.22,6.43,22.97,6.06,12.5,0,151,149,2,34.55,44.74,1.92,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201612,1612,1.26 ,61.94 ,244,5138.64,-1371.28,74,246.42,6.99,21.06,8.23,3.33,0.68,92.62,94.2,97.3,100,97.15,97.44,96.3,15.63,10.2,33.33,6,8,4,170,169,1,40.38,53.99,0.93,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201701,1701,0.44 ,5.41 ,173,1501.64,-3637,59,315.06,68.64,8.68,29.93,5.34,0.18,97.11,86.67,98.31,100,98.76,100,95.51,15.55,7.95,37.1,5.41,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201702,1702,3.88 ,-61.13 ,203,12549.46,11047.82,24,92.88,-222.18,61.82,7.01,3.87,0.68,82.76,89.83,100,100,99.68,99.62,100,7.86,3.43,44,5.56,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201703,1703,0.97 ,3.89 ,266,5035.38,-7514.08,61,1398.12,1305.24,18.93,14.45,22.92,0.57,96.62,94.05,98.36,100,98.92,98.57,100,10.2,7.66,20.29,5.71,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,3702,201704,1704,0.53 ,2.39 ,234,2082.6,-2952.78,74,247.9,-1150.22,8.9,9.78,3.35,0.27,94.87,85.71,97.3,100,99.01,99.33,98.11,9.2,6.17,18.07,13.33,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201401,1401,1.91 ,0.00 ,428,19683.72,0,142,1515.14,0,45.99,2.76,10.67,1.43,76.4,99.15,94.37,100,0,0,0,27.21,36.23,5.08,17.3,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201402,1402,1.18 ,4.85 ,301,9767.45,-9916.27,69,69.69,-1445.45,32.45,5.18,1.01,1.25,78.41,99.35,100,100,0,0,0,35.16,45.09,6.25,16.23,15.65,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201403,1403,4.23 ,-20.17 ,495,41669.1,31901.65,112,362.88,293.19,84.18,37.83,3.24,3.2,72.93,97.76,96.43,99.37,0,0,0,32.63,40.82,8.81,16.26,15.28,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201404,1404,1.64 ,17.41 ,577,18354.37,-23314.73,119,451.01,88.13,31.81,8.73,3.79,5.57,79.55,98.19,95.8,99.06,0,0,0,26.97,34.93,3.8,9.2,7.88,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201405,1405,1.70 ,-0.28 ,522,18457.92,103.55,112,1111.04,660.03,35.36,12.84,9.92,2.86,78.16,99.01,93.75,100,0,0,0,35.01,44.52,7.83,14.68,13.77,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201406,1406,2.16 ,0.79 ,520,15615.6,-2842.32,115,207,-904.04,30.03,2.68,1.8,1.9,84.23,98.72,99.13,99.42,0,0,0,26.9,34.46,4.08,12.26,11.76,25,272,262,10,26.98,35.65,3.66,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201407,1407,3.36 ,-67.60 ,596,23905.56,8289.96,139,346.11,139.11,40.11,7.93,2.49,2.33,78.69,98.53,97.12,100,0,0,0,28.3,35.45,8.13,16.92,14.63,45,357,348,9,32.34,44.73,2.76,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201408,1408,2.28 ,9.36 ,503,13767.11,-10138.45,147,442.47,96.36,27.37,5.19,3.01,1.9,86.48,98.41,97.96,99.44,0,0,0,25.32,32.28,7.62,12,8.74,47.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201409,1409,1.30 ,5.63 ,562,8941.42,-4825.69,135,1534.95,1092.48,15.91,2.24,11.37,1.76,89.5,99.67,92.59,100,0,0,0,25.03,31.75,6.22,10.48,7.01,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201410,1410,1.13 ,3.66 ,350,7248.5,-1692.92,118,290.28,-1244.67,20.71,3.03,2.46,2.12,85.71,98.9,96.61,100,0,0,0,25.25,34.74,6.4,16.99,15,38.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201411,1411,2.11 ,-2.14 ,400,10428,3179.5,120,643.2,352.92,26.07,2.91,5.36,11.55,90.75,99.26,96.67,98.3,0,0,0,24.06,31.12,7.69,20.48,14.67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201412,1412,1.74 ,0.69 ,478,9908.94,-519.06,143,556.27,-86.93,20.73,5.88,3.89,1.6,87.66,97.42,97.9,100,0,0,0,20.82,27.33,6.97,48.66,44.91,80,210,204,6,18.97,28.02,1.58,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201501,1501,2.52 ,-45.61 ,316,14099.92,4190.98,139,1149.53,593.26,44.62,4.75,8.27,5.24,91.77,98.42,94.24,98.11,70.59,57.64,95.3,23.1,30.39,10.41,32.14,25.64,65.22,169,162,7,19.49,28.47,2.35,2,2,0,0.23,0.35,0,71,54,17,8.19,9.49,5.7
漳州海关,3703,201502,1502,1.67 ,4.13 ,222,6122.76,-7977.16,94,521.7,-627.83,27.58,3.92,5.55,3.43,86.04,98.68,98.94,99.5,74.36,62.02,96.27,26.45,34.3,12.34,22.81,14.74,63.16,102,101,1,12.45,19.27,0.34,5,5,0,0.61,0.95,0,28,20,8,3.42,3.82,2.71
漳州海关,3703,201503,1503,3.21 ,-10.84 ,394,14152.48,8029.72,135,534.6,12.9,35.92,2.16,3.96,2.55,84.52,99.23,98.52,99.49,68.76,54.35,97.28,19.92,25.98,7.56,25,19.05,66.67,175,173,2,17.75,26.41,0.6,2,2,0,0.2,0.31,0,48,35,13,4.87,5.34,3.93
漳州海关,3703,201504,1504,3.32 ,-18.59 ,380,14770.6,618.12,122,1740.94,1206.34,38.87,3.86,14.27,1.55,79.47,98.18,90.98,100,61.92,46,95.44,25.6,31.28,12.02,45.28,42.34,63.64,149,148,1,16.84,24.67,0.35,3,3,0,0.34,0.5,0,38,30,8,4.29,5,2.81
漳州海关,3703,201505,1505,1.49 ,53.94 ,351,6398.73,-8371.87,131,653.69,-1087.25,18.23,2.73,4.99,1.67,71.79,98.84,97.71,99.47,67.02,51.48,96.57,31.77,44.47,6.54,39.9,37.57,71.43,177,177,0,19.01,29.02,0,10,10,0,1.07,1.64,0,41,36,5,4.4,5.9,1.56
漳州海关,3703,201506,1506,1.88 ,-12.65 ,377,8365.63,1966.9,112,359.52,-294.17,22.19,2.66,3.21,1.18,85.15,99.48,98.21,100,71.87,60.32,97.13,26.93,34.6,8.56,39.18,34.19,87.5,173,169,4,15.6,22.21,1.15,16,16,0,1.44,2.1,0,60,53,7,5.41,6.96,2.01
漳州海关,3703,201507,1507,3.20 ,-10.13 ,417,12822.75,4457.12,101,265.63,-93.89,30.75,3.23,2.63,1.35,76.26,99.6,98.02,100,83.15,77.11,98.47,29.56,36.03,11.38,30.85,30.18,36.84,206,203,3,22.25,30.57,1.15,17,17,0,1.84,2.56,0,48,32,16,5.18,4.82,6.11
漳州海关,3703,201508,1508,1.00 ,1.67 ,334,7304.58,-5518.17,106,1574.1,1308.47,21.87,2.83,14.85,2.35,75.45,98.95,95.28,100,99.06,99.05,99.1,26.76,36.96,1.78,41.03,41.83,0,128,126,2,17.16,24,0.9,8,8,0,1.07,1.52,0,42,37,5,5.63,7.05,2.26
漳州海关,3703,201509,1509,1.77 ,-0.32 ,303,8174.94,870.36,106,143.1,-1431,26.98,1.78,1.35,3.61,68.65,100,100,99.25,99.73,99.59,100,27.14,41.13,0,51.37,51.37,0,126,121,5,17.28,24.74,2.08,9,9,0,1.23,1.84,0,38,34,4,5.21,6.95,1.67
漳州海关,3703,201510,1510,1.19 ,3.76 ,280,4236.4,-3938.54,86,139.32,-3.78,15.13,2.72,1.62,2.43,65.71,100,100,100,100,100,100,33.2,47.9,0.66,39.13,39.38,0,140,136,4,22.69,31.48,2.16,5,5,0,0.81,1.16,0,42,28,14,6.81,6.48,7.57
漳州海关,3703,201511,1511,2.46 ,-7.29 ,347,7634,3397.6,132,168.96,29.64,22,4.4,1.28,1.75,75.79,99.11,100,100,99.38,99.12,100,44.54,64.68,0,41.77,41.77,0,166,156,10,20.49,27.32,4.18,8,8,0,0.99,1.4,0,28,24,4,3.46,4.2,1.67
漳州海关,3703,201512,1512,1.48 ,3.98 ,419,5421.86,-2212.14,100,83,-85.96,12.94,4.66,0.83,1.36,85.2,98.01,100,100,99.13,98.81,100,47.99,64.72,0.59,36.01,36.13,0,237,226,11,25.76,33.73,4.4,13,13,0,1.41,1.94,0,28,19,9,3.04,2.84,3.6
漳州海关,3703,201601,1601,0.92 ,4.97 ,257,2901.53,-2520.33,129,389.58,306.58,11.29,3.64,3.02,1.54,93,92.7,99.22,100,99.66,99.49,100,51.43,79.34,0.67,27.78,27.91,0,158,157,1,27.1,39.85,0.53,4,4,0,0.69,1.02,0,30,24,6,5.15,6.09,3.17
漳州海关,3703,201602,1602,1.93 ,-1.11 ,243,4062.96,1161.43,77,210.21,-179.37,16.72,3.26,2.73,1.23,95.06,98.52,98.7,100,99.23,99.74,97.89,48.7,66.42,5.36,26.6,27.47,0,144,144,0,27.69,38.1,0,10,10,0,1.92,2.65,0,13,9,4,2.5,2.38,2.82
漳州海关,3703,201603,1603,1.00 ,0.03 ,315,4000.5,-62.46,113,189.84,-20.37,12.7,3.14,1.68,1.01,91.11,97.87,98.23,100,97.52,96.71,99.47,57.26,78.61,8,10.21,9.56,25,250,249,1,38.76,54.61,0.53,0,0,0,0,0,0,16,9,7,2.48,1.97,3.7
漳州海关,3703,201604,1604,0.97 ,-0.43 ,349,4114.71,114.21,107,1044.32,854.48,11.79,3.21,9.76,1.82,91.69,97.5,94.39,100,96.52,95.09,100,54.5,74.04,8.98,6.27,5.56,20,304,304,0,42.28,59.72,0,10,10,0,1.39,1.96,0,19,0,19,2.64,0,9.05
漳州海关,3703,201605,1605,4.00 ,-25.00 ,331,19492.59,15377.88,91,242.06,-802.26,58.89,39,2.66,1.02,94.26,97.89,97.8,100,99.13,98.85,100,58.7,76.55,9.63,6.73,4.93,46.15,291,291,0,42.42,55.85,0,3,3,0,0.44,0.58,0,4,0,4,0.58,0,2.42
漳州海关,3703,201606,1606,1.06 ,97.69 ,308,4980.36,-14512.23,83,376.82,134.76,16.17,2.7,4.54,1.73,89.29,99.37,96.39,98.91,99.06,99.57,97.71,54.18,70.72,7.38,4.35,4.1,11.11,262,262,0,40.87,56.22,0,7,7,0,1.09,1.5,0,7,0,7,1.09,0,4
漳州海关,3703,201607,1607,0.85 ,2.31 ,298,3477.66,-1502.7,87,1322.4,945.58,11.67,2.3,15.2,0.99,93.96,99.06,97.7,100,98.77,98.27,100,57.17,78.09,4.65,2.7,2.77,0,255,255,0,44.97,63.12,0,3,3,0,0.53,0.74,0,11,0,11,1.94,0,6.75
漳州海关,3703,201608,1608,0.95 ,-3.80 ,364,3967.6,489.94,90,101.7,-1220.7,10.9,19.67,1.13,1.07,94.78,96.64,100,100,98.25,98.64,97.08,58.89,78.88,2.07,5.18,5.23,0,335,331,4,48.98,64.52,2.34,9,9,0,1.32,1.75,0,7,0,7,1.02,0,4.09
漳州海关,3703,201609,1609,0.67 ,3.41 ,335,2994.9,-972.7,78,74.1,-27.6,8.94,4.49,0.95,1.54,97.61,99.37,100,98.65,98.92,98.99,98.68,62.66,79.67,7.08,3.64,3.4,12.5,301,301,0,46.59,60.93,0,5,5,0,0.77,1.01,0,1,0,1,0.15,0,0.66
漳州海关,3703,201610,1610,1.11 ,-0.66 ,335,3738.6,743.7,109,202.74,128.64,11.16,1.69,1.86,1.59,96.42,98.21,100,95.77,97.95,98.21,97.22,47.92,64.74,4.93,5.79,4.68,42.86,265,264,1,38.8,52.49,0.56,8,8,0,1.17,1.59,0,30,10,20,4.39,1.99,11.11
漳州海关,3703,201611,1611,1.17 ,-1.44 ,403,4819.88,1081.28,87,80.04,-122.7,11.96,1.72,0.92,0.46,94.04,99.41,98.85,100,99.19,99.13,99.4,59.93,74.89,7.87,4.69,3.93,30,348,346,2,47.09,60.49,1.2,5,5,0,0.68,0.87,0,8,0,8,1.08,0,4.79
漳州海关,3703,201612,1612,0.93 ,46.02 ,398,3800.9,-1018.98,107,313.51,233.47,9.55,1.78,2.93,2.55,96.23,99.39,99.07,98.88,97.5,98.05,95.92,64.81,85,7.14,13.77,12.57,54.55,333,327,6,43.87,58.08,3.06,20,20,0,2.64,3.55,0,24,0,24,3.16,0,12.24
漳州海关,3703,201701,1701,1.18 ,-0.33 ,352,4019.84,218.94,68,369.24,55.73,11.42,5.63,5.43,2.34,95.45,98.29,95.59,100,99.15,99.15,99.15,68.65,80.77,8.22,8.33,8.16,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201702,1702,1.41 ,-3.03 ,266,4567.22,547.38,62,313.1,-56.14,17.17,11.47,5.05,0.36,96.24,96.49,96.77,100,99.39,100,97.3,68.18,84.14,13.1,7.06,6.15,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201703,1703,0.99 ,-0.29 ,486,5137.02,569.8,85,280.5,-32.6,10.57,3.46,3.3,0.93,95.47,97.2,95.29,100,99.25,99.52,98.21,69.16,82.85,8.62,4.83,3.76,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
漳州海关,3703,201704,1704,1.37 ,-0.20 ,421,5384.59,247.57,94,484.1,203.6,12.79,3.46,5.15,1.17,95.49,99.24,97.87,100,98.61,99.64,95.24,46.14,57.73,3.23,8.18,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
东山海关,3704,201401,1401,2.47 ,0.00 ,178,25493.16,0,865,657.4,0,143.22,155.42,0.76,1.43,80.9,88.89,99.88,100,0,0,0,6.03,15.17,4.15,31.75,66.67,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
东山海关,3704,201402,1402,1.08 ,8.10 ,124,8919.32,-16573.84,448,407.68,-249.72,71.93,30.65,0.91,61.48,69.35,84.62,99.33,92.59,0,0,0,10.04,24.79,6.12,23.21,44.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
